header.cases,/nfs/home/zhangruisi/Downloads/xs-env/XiangShan/SPEC06_EmuTasks_1208/lbm_140840000000_0.429260/simulator_err.txt
core_with_l2.core.backend.ctrlBlock.lsDq.util_sum,11725526
core_with_l2.core.backend.ctrlBlock.lsDq.util_underflow,0
core_with_l2.core.backend.ctrlBlock.lsDq.utilization,11725530
core_with_l2.core.backend.ctrlBlock.rename.control_recovery_stall,1621
core_with_l2.core.backend.ctrlBlock.rename.fpFreeList.allocation_blocked,1060309
core_with_l2.core.backend.ctrlBlock.rename.fpFreeList.can_alloc_wrong,408797
core_with_l2.core.backend.ctrlBlock.rename.fpFreeList.utilization,1160648556
core_with_l2.core.backend.ctrlBlock.rename.fused_lui_load_instr_count,0
core_with_l2.core.backend.ctrlBlock.rename.in,20103184
core_with_l2.core.backend.ctrlBlock.rename.mem_violation_recovery_stall,48
core_with_l2.core.backend.ctrlBlock.rename.move_instr_count,0
core_with_l2.core.backend.ctrlBlock.rename.other_recovery_stall,0
core_with_l2.core.backend.ctrlBlock.rename.recovery_stall,1669
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_0_1,23954197
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_1_2,0
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_2_3,8
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_3_4,0
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_4_5,3
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_5_6,0
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_6_7,3349755
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_mean,0
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_overflow,0
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_sampled,27303963
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_sum,20098558
core_with_l2.core.backend.ctrlBlock.rename.slots_fire_underflow,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_0_1,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_1_2,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_2_3,8
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_3_4,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_4_5,3
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_5_6,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_6_7,3349755
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_mean,5
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_overflow,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_sampled,3349766
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_sum,20098558
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_pure_underflow,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_0_1,5677
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_1_2,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_2_3,8
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_3_4,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_4_5,3
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_5_6,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_6_7,27298275
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_mean,5
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_overflow,0
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_sampled,27303963
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_sum,163789678
core_with_l2.core.backend.ctrlBlock.rename.slots_valid_rough_underflow,0
core_with_l2.core.backend.ctrlBlock.rename.stall_cycle_dispatch,22888220
core_with_l2.core.backend.ctrlBlock.rename.stall_cycle_fp,937603
core_with_l2.core.backend.ctrlBlock.rename.stall_cycle_int,0
core_with_l2.core.backend.ctrlBlock.rename.stall_cycle_walk,0
core_with_l2.core.backend.ctrlBlock.rename.utilization,163789684
core_with_l2.core.backend.ctrlBlock.rename.waitInstr,143691120
core_with_l2.core.backend.ctrlBlock.rob.alu_instr_cnt,1147135
core_with_l2.core.backend.ctrlBlock.rob.alu_latency_commit,52540588
core_with_l2.core.backend.ctrlBlock.rob.alu_latency_dispatch,1472668
core_with_l2.core.backend.ctrlBlock.rob.alu_latency_enq_rs,1473036
core_with_l2.core.backend.ctrlBlock.rob.alu_latency_enq_rs_execute,77473938
core_with_l2.core.backend.ctrlBlock.rob.alu_latency_execute,1147135
core_with_l2.core.backend.ctrlBlock.rob.alu_latency_issue,1147135
core_with_l2.core.backend.ctrlBlock.rob.alu_latency_select,75179668
core_with_l2.core.backend.ctrlBlock.rob.bku_instr_cnt,0
core_with_l2.core.backend.ctrlBlock.rob.bku_latency_commit,0
core_with_l2.core.backend.ctrlBlock.rob.bku_latency_dispatch,0
core_with_l2.core.backend.ctrlBlock.rob.bku_latency_enq_rs,0
core_with_l2.core.backend.ctrlBlock.rob.bku_latency_enq_rs_execute,0
core_with_l2.core.backend.ctrlBlock.rob.bku_latency_execute,0
core_with_l2.core.backend.ctrlBlock.rob.bku_latency_issue,0
core_with_l2.core.backend.ctrlBlock.rob.bku_latency_select,0
core_with_l2.core.backend.ctrlBlock.rob.clock_cycle,27303964
core_with_l2.core.backend.ctrlBlock.rob.commitInstr,20000001
core_with_l2.core.backend.ctrlBlock.rob.commitInstrBranch,230697
core_with_l2.core.backend.ctrlBlock.rob.commitInstrFused,0
core_with_l2.core.backend.ctrlBlock.rob.commitInstrLoad,3233632
core_with_l2.core.backend.ctrlBlock.rob.commitInstrLoadWait,0
core_with_l2.core.backend.ctrlBlock.rob.commitInstrMove,0
core_with_l2.core.backend.ctrlBlock.rob.commitInstrMoveElim,0
core_with_l2.core.backend.ctrlBlock.rob.commitInstrStore,1461081
core_with_l2.core.backend.ctrlBlock.rob.commitUop,19999998
core_with_l2.core.backend.ctrlBlock.rob.csr_instr_cnt,0
core_with_l2.core.backend.ctrlBlock.rob.csr_latency_commit,0
core_with_l2.core.backend.ctrlBlock.rob.csr_latency_dispatch,0
core_with_l2.core.backend.ctrlBlock.rob.csr_latency_enq_rs,0
core_with_l2.core.backend.ctrlBlock.rob.csr_latency_enq_rs_execute,0
core_with_l2.core.backend.ctrlBlock.rob.csr_latency_execute,0
core_with_l2.core.backend.ctrlBlock.rob.csr_latency_issue,0
core_with_l2.core.backend.ctrlBlock.rob.csr_latency_select,0
core_with_l2.core.backend.ctrlBlock.rob.div_instr_cnt,0
core_with_l2.core.backend.ctrlBlock.rob.div_latency_commit,0
core_with_l2.core.backend.ctrlBlock.rob.div_latency_dispatch,0
core_with_l2.core.backend.ctrlBlock.rob.div_latency_enq_rs,0
core_with_l2.core.backend.ctrlBlock.rob.div_latency_enq_rs_execute,0
core_with_l2.core.backend.ctrlBlock.rob.div_latency_execute,0
core_with_l2.core.backend.ctrlBlock.rob.div_latency_issue,0
core_with_l2.core.backend.ctrlBlock.rob.div_latency_select,0
core_with_l2.core.backend.ctrlBlock.rob.empty,0
core_with_l2.core.backend.ctrlBlock.rob.exception_num,0
core_with_l2.core.backend.ctrlBlock.rob.exHalf,7348132
core_with_l2.core.backend.ctrlBlock.rob.fdiv_fsqrt_instr_cnt,0
core_with_l2.core.backend.ctrlBlock.rob.fdiv_fsqrt_latency_commit,0
core_with_l2.core.backend.ctrlBlock.rob.fdiv_fsqrt_latency_dispatch,0
core_with_l2.core.backend.ctrlBlock.rob.fdiv_fsqrt_latency_enq_rs,0
core_with_l2.core.backend.ctrlBlock.rob.fdiv_fsqrt_latency_enq_rs_execute,0
core_with_l2.core.backend.ctrlBlock.rob.fdiv_fsqrt_latency_execute,0
core_with_l2.core.backend.ctrlBlock.rob.fdiv_fsqrt_latency_issue,0
core_with_l2.core.backend.ctrlBlock.rob.fdiv_fsqrt_latency_select,0
core_with_l2.core.backend.ctrlBlock.rob.fence_instr_cnt,0
core_with_l2.core.backend.ctrlBlock.rob.fence_latency_commit,0
core_with_l2.core.backend.ctrlBlock.rob.fence_latency_dispatch,0
core_with_l2.core.backend.ctrlBlock.rob.fence_latency_enq_rs,0
core_with_l2.core.backend.ctrlBlock.rob.fence_latency_enq_rs_execute,0
core_with_l2.core.backend.ctrlBlock.rob.fence_latency_execute,0
core_with_l2.core.backend.ctrlBlock.rob.fence_latency_issue,0
core_with_l2.core.backend.ctrlBlock.rob.fence_latency_select,0
core_with_l2.core.backend.ctrlBlock.rob.flush_pipe_num,0
core_with_l2.core.backend.ctrlBlock.rob.fmac_instr_cnt,11500921
core_with_l2.core.backend.ctrlBlock.rob.fmac_instr_cnt_fma,5603009
core_with_l2.core.backend.ctrlBlock.rob.fmac_latency_commit,252453232
core_with_l2.core.backend.ctrlBlock.rob.fmac_latency_dispatch,95720090
core_with_l2.core.backend.ctrlBlock.rob.fmac_latency_enq_rs,239317928
core_with_l2.core.backend.ctrlBlock.rob.fmac_latency_enq_rs_execute,1730961889
core_with_l2.core.backend.ctrlBlock.rob.fmac_latency_enq_rs_execute_fma,641489295
core_with_l2.core.backend.ctrlBlock.rob.fmac_latency_execute,42158451
core_with_l2.core.backend.ctrlBlock.rob.fmac_latency_execute_fma,23980885
core_with_l2.core.backend.ctrlBlock.rob.fmac_latency_issue,12261818
core_with_l2.core.backend.ctrlBlock.rob.fmac_latency_select,1676541620
core_with_l2.core.backend.ctrlBlock.rob.fmisc_instr_cnt,1474472
core_with_l2.core.backend.ctrlBlock.rob.fmisc_latency_commit,16145542
core_with_l2.core.backend.ctrlBlock.rob.fmisc_latency_dispatch,45142657
core_with_l2.core.backend.ctrlBlock.rob.fmisc_latency_enq_rs,43880103
core_with_l2.core.backend.ctrlBlock.rob.fmisc_latency_enq_rs_execute,281446342
core_with_l2.core.backend.ctrlBlock.rob.fmisc_latency_execute,10108159
core_with_l2.core.backend.ctrlBlock.rob.fmisc_latency_issue,1474472
core_with_l2.core.backend.ctrlBlock.rob.fmisc_latency_select,269863711
core_with_l2.core.backend.ctrlBlock.rob.full,0
core_with_l2.core.backend.ctrlBlock.rob.int_to_float_instr_cnt,1179582
core_with_l2.core.backend.ctrlBlock.rob.int_to_float_latency_commit,18517911
core_with_l2.core.backend.ctrlBlock.rob.int_to_float_latency_dispatch,4783867
core_with_l2.core.backend.ctrlBlock.rob.int_to_float_latency_enq_rs,3227235
core_with_l2.core.backend.ctrlBlock.rob.int_to_float_latency_enq_rs_execute,127056998
core_with_l2.core.backend.ctrlBlock.rob.int_to_float_latency_execute,4779752
core_with_l2.core.backend.ctrlBlock.rob.int_to_float_latency_issue,1180143
core_with_l2.core.backend.ctrlBlock.rob.int_to_float_latency_select,121097103
core_with_l2.core.backend.ctrlBlock.rob.interrupt_num,0
core_with_l2.core.backend.ctrlBlock.rob.jmp_instr_cnt,3175
core_with_l2.core.backend.ctrlBlock.rob.jmp_latency_commit,826036
core_with_l2.core.backend.ctrlBlock.rob.jmp_latency_dispatch,28104
core_with_l2.core.backend.ctrlBlock.rob.jmp_latency_enq_rs,5507
core_with_l2.core.backend.ctrlBlock.rob.jmp_latency_enq_rs_execute,12700
core_with_l2.core.backend.ctrlBlock.rob.jmp_latency_execute,6350
core_with_l2.core.backend.ctrlBlock.rob.jmp_latency_issue,3175
core_with_l2.core.backend.ctrlBlock.rob.jmp_latency_select,3175
core_with_l2.core.backend.ctrlBlock.rob.load_instr_cnt,3233632
core_with_l2.core.backend.ctrlBlock.rob.load_latency_commit,247478192
core_with_l2.core.backend.ctrlBlock.rob.load_latency_dispatch,5997459
core_with_l2.core.backend.ctrlBlock.rob.load_latency_enq_rs,11619920
core_with_l2.core.backend.ctrlBlock.rob.load_latency_enq_rs_execute,333604439
core_with_l2.core.backend.ctrlBlock.rob.load_latency_execute,326634367
core_with_l2.core.backend.ctrlBlock.rob.load_latency_issue,3386607
core_with_l2.core.backend.ctrlBlock.rob.load_latency_select,3583465
core_with_l2.core.backend.ctrlBlock.rob.mou_instr_cnt,0
core_with_l2.core.backend.ctrlBlock.rob.mou_latency_commit,0
core_with_l2.core.backend.ctrlBlock.rob.mou_latency_dispatch,0
core_with_l2.core.backend.ctrlBlock.rob.mou_latency_enq_rs,0
core_with_l2.core.backend.ctrlBlock.rob.mou_latency_enq_rs_execute,0
core_with_l2.core.backend.ctrlBlock.rob.mou_latency_execute,0
core_with_l2.core.backend.ctrlBlock.rob.mou_latency_issue,0
core_with_l2.core.backend.ctrlBlock.rob.mou_latency_select,0
core_with_l2.core.backend.ctrlBlock.rob.mul_instr_cnt,0
core_with_l2.core.backend.ctrlBlock.rob.mul_latency_commit,0
core_with_l2.core.backend.ctrlBlock.rob.mul_latency_dispatch,0
core_with_l2.core.backend.ctrlBlock.rob.mul_latency_enq_rs,0
core_with_l2.core.backend.ctrlBlock.rob.mul_latency_enq_rs_execute,0
core_with_l2.core.backend.ctrlBlock.rob.mul_latency_execute,0
core_with_l2.core.backend.ctrlBlock.rob.mul_latency_issue,0
core_with_l2.core.backend.ctrlBlock.rob.mul_latency_select,0
core_with_l2.core.backend.ctrlBlock.rob.replay_inst_num,0
core_with_l2.core.backend.ctrlBlock.rob.robHeadPC,1878584855366
core_with_l2.core.backend.ctrlBlock.rob.s_idle_to_idle,27302295
core_with_l2.core.backend.ctrlBlock.rob.s_idle_to_walk,808
core_with_l2.core.backend.ctrlBlock.rob.s_walk_to_idle,808
core_with_l2.core.backend.ctrlBlock.rob.s_walk_to_walk,53
core_with_l2.core.backend.ctrlBlock.rob.store_instr_cnt,1461081
core_with_l2.core.backend.ctrlBlock.rob.store_latency_commit,72854173
core_with_l2.core.backend.ctrlBlock.rob.store_latency_dispatch,3767102
core_with_l2.core.backend.ctrlBlock.rob.store_latency_enq_rs,4580568
core_with_l2.core.backend.ctrlBlock.rob.store_latency_enq_rs_execute,10247865
core_with_l2.core.backend.ctrlBlock.rob.store_latency_execute,7305405
core_with_l2.core.backend.ctrlBlock.rob.store_latency_issue,1461081
core_with_l2.core.backend.ctrlBlock.rob.store_latency_select,1481379
core_with_l2.core.backend.ctrlBlock.rob.util_0_1,0
core_with_l2.core.backend.ctrlBlock.rob.util_1_2,0
core_with_l2.core.backend.ctrlBlock.rob.util_2_3,0
core_with_l2.core.backend.ctrlBlock.rob.util_3_4,0
core_with_l2.core.backend.ctrlBlock.rob.util_4_5,0
core_with_l2.core.backend.ctrlBlock.rob.util_5_6,0
core_with_l2.core.backend.ctrlBlock.rob.util_6_7,0
core_with_l2.core.backend.ctrlBlock.rob.util_7_8,0
core_with_l2.core.backend.ctrlBlock.rob.util_8_9,0
core_with_l2.core.backend.ctrlBlock.rob.util_9_10,1
core_with_l2.core.backend.ctrlBlock.rob.util_10_11,1
core_with_l2.core.backend.ctrlBlock.rob.util_11_12,2
core_with_l2.core.backend.ctrlBlock.rob.util_12_13,0
core_with_l2.core.backend.ctrlBlock.rob.util_13_14,1
core_with_l2.core.backend.ctrlBlock.rob.util_14_15,0
core_with_l2.core.backend.ctrlBlock.rob.util_15_16,1
core_with_l2.core.backend.ctrlBlock.rob.util_16_17,3
core_with_l2.core.backend.ctrlBlock.rob.util_17_18,0
core_with_l2.core.backend.ctrlBlock.rob.util_18_19,0
core_with_l2.core.backend.ctrlBlock.rob.util_19_20,3
core_with_l2.core.backend.ctrlBlock.rob.util_20_21,0
core_with_l2.core.backend.ctrlBlock.rob.util_21_22,2
core_with_l2.core.backend.ctrlBlock.rob.util_22_23,2
core_with_l2.core.backend.ctrlBlock.rob.util_23_24,0
core_with_l2.core.backend.ctrlBlock.rob.util_24_25,1
core_with_l2.core.backend.ctrlBlock.rob.util_25_26,0
core_with_l2.core.backend.ctrlBlock.rob.util_26_27,1
core_with_l2.core.backend.ctrlBlock.rob.util_27_28,1
core_with_l2.core.backend.ctrlBlock.rob.util_28_29,4
core_with_l2.core.backend.ctrlBlock.rob.util_29_30,0
core_with_l2.core.backend.ctrlBlock.rob.util_30_31,2
core_with_l2.core.backend.ctrlBlock.rob.util_31_32,0
core_with_l2.core.backend.ctrlBlock.rob.util_32_33,0
core_with_l2.core.backend.ctrlBlock.rob.util_33_34,2
core_with_l2.core.backend.ctrlBlock.rob.util_34_35,2
core_with_l2.core.backend.ctrlBlock.rob.util_35_36,0
core_with_l2.core.backend.ctrlBlock.rob.util_36_37,3
core_with_l2.core.backend.ctrlBlock.rob.util_37_38,0
core_with_l2.core.backend.ctrlBlock.rob.util_38_39,0
core_with_l2.core.backend.ctrlBlock.rob.util_39_40,2
core_with_l2.core.backend.ctrlBlock.rob.util_40_41,4
core_with_l2.core.backend.ctrlBlock.rob.util_41_42,1
core_with_l2.core.backend.ctrlBlock.rob.util_42_43,6
core_with_l2.core.backend.ctrlBlock.rob.util_43_44,5
core_with_l2.core.backend.ctrlBlock.rob.util_44_45,8
core_with_l2.core.backend.ctrlBlock.rob.util_45_46,12
core_with_l2.core.backend.ctrlBlock.rob.util_46_47,2563
core_with_l2.core.backend.ctrlBlock.rob.util_47_48,21
core_with_l2.core.backend.ctrlBlock.rob.util_48_49,22
core_with_l2.core.backend.ctrlBlock.rob.util_49_50,19
core_with_l2.core.backend.ctrlBlock.rob.util_50_51,1164
core_with_l2.core.backend.ctrlBlock.rob.util_51_52,36
core_with_l2.core.backend.ctrlBlock.rob.util_52_53,3262
core_with_l2.core.backend.ctrlBlock.rob.util_53_54,1628
core_with_l2.core.backend.ctrlBlock.rob.util_54_55,1358
core_with_l2.core.backend.ctrlBlock.rob.util_55_56,17
core_with_l2.core.backend.ctrlBlock.rob.util_56_57,2585
core_with_l2.core.backend.ctrlBlock.rob.util_57_58,85
core_with_l2.core.backend.ctrlBlock.rob.util_58_59,2832
core_with_l2.core.backend.ctrlBlock.rob.util_59_60,726
core_with_l2.core.backend.ctrlBlock.rob.util_60_61,816
core_with_l2.core.backend.ctrlBlock.rob.util_61_62,22
core_with_l2.core.backend.ctrlBlock.rob.util_62_63,229
core_with_l2.core.backend.ctrlBlock.rob.util_63_64,109
core_with_l2.core.backend.ctrlBlock.rob.util_64_65,2341
core_with_l2.core.backend.ctrlBlock.rob.util_65_66,730
core_with_l2.core.backend.ctrlBlock.rob.util_66_67,120
core_with_l2.core.backend.ctrlBlock.rob.util_67_68,40
core_with_l2.core.backend.ctrlBlock.rob.util_68_69,152
core_with_l2.core.backend.ctrlBlock.rob.util_69_70,63
core_with_l2.core.backend.ctrlBlock.rob.util_70_71,1562
core_with_l2.core.backend.ctrlBlock.rob.util_71_72,1459
core_with_l2.core.backend.ctrlBlock.rob.util_72_73,67
core_with_l2.core.backend.ctrlBlock.rob.util_73_74,31
core_with_l2.core.backend.ctrlBlock.rob.util_74_75,107
core_with_l2.core.backend.ctrlBlock.rob.util_75_76,80
core_with_l2.core.backend.ctrlBlock.rob.util_76_77,1065
core_with_l2.core.backend.ctrlBlock.rob.util_77_78,2137
core_with_l2.core.backend.ctrlBlock.rob.util_78_79,48
core_with_l2.core.backend.ctrlBlock.rob.util_79_80,34
core_with_l2.core.backend.ctrlBlock.rob.util_80_81,77
core_with_l2.core.backend.ctrlBlock.rob.util_81_82,48
core_with_l2.core.backend.ctrlBlock.rob.util_82_83,838
core_with_l2.core.backend.ctrlBlock.rob.util_83_84,781
core_with_l2.core.backend.ctrlBlock.rob.util_84_85,54
core_with_l2.core.backend.ctrlBlock.rob.util_85_86,33
core_with_l2.core.backend.ctrlBlock.rob.util_86_87,78
core_with_l2.core.backend.ctrlBlock.rob.util_87_88,83
core_with_l2.core.backend.ctrlBlock.rob.util_88_89,794
core_with_l2.core.backend.ctrlBlock.rob.util_89_90,753
core_with_l2.core.backend.ctrlBlock.rob.util_90_91,49
core_with_l2.core.backend.ctrlBlock.rob.util_91_92,22
core_with_l2.core.backend.ctrlBlock.rob.util_92_93,73
core_with_l2.core.backend.ctrlBlock.rob.util_93_94,137
core_with_l2.core.backend.ctrlBlock.rob.util_94_95,1287
core_with_l2.core.backend.ctrlBlock.rob.util_95_96,1867
core_with_l2.core.backend.ctrlBlock.rob.util_96_97,2344
core_with_l2.core.backend.ctrlBlock.rob.util_97_98,1979
core_with_l2.core.backend.ctrlBlock.rob.util_98_99,5468
core_with_l2.core.backend.ctrlBlock.rob.util_99_100,6573
core_with_l2.core.backend.ctrlBlock.rob.util_100_101,12836
core_with_l2.core.backend.ctrlBlock.rob.util_101_102,13982
core_with_l2.core.backend.ctrlBlock.rob.util_102_103,17285
core_with_l2.core.backend.ctrlBlock.rob.util_103_104,18415
core_with_l2.core.backend.ctrlBlock.rob.util_104_105,27082
core_with_l2.core.backend.ctrlBlock.rob.util_105_106,38441
core_with_l2.core.backend.ctrlBlock.rob.util_106_107,47964
core_with_l2.core.backend.ctrlBlock.rob.util_107_108,68912
core_with_l2.core.backend.ctrlBlock.rob.util_108_109,71655
core_with_l2.core.backend.ctrlBlock.rob.util_109_110,272934
core_with_l2.core.backend.ctrlBlock.rob.util_110_111,287783
core_with_l2.core.backend.ctrlBlock.rob.util_111_112,520477
core_with_l2.core.backend.ctrlBlock.rob.util_112_113,365344
core_with_l2.core.backend.ctrlBlock.rob.util_113_114,570222
core_with_l2.core.backend.ctrlBlock.rob.util_114_115,989305
core_with_l2.core.backend.ctrlBlock.rob.util_115_116,399860
core_with_l2.core.backend.ctrlBlock.rob.util_116_117,2859885
core_with_l2.core.backend.ctrlBlock.rob.util_117_118,163566
core_with_l2.core.backend.ctrlBlock.rob.util_118_119,2687299
core_with_l2.core.backend.ctrlBlock.rob.util_119_120,134676
core_with_l2.core.backend.ctrlBlock.rob.util_120_121,2007338
core_with_l2.core.backend.ctrlBlock.rob.util_121_122,2071486
core_with_l2.core.backend.ctrlBlock.rob.util_122_123,177190
core_with_l2.core.backend.ctrlBlock.rob.util_123_124,2415670
core_with_l2.core.backend.ctrlBlock.rob.util_124_125,132621
core_with_l2.core.backend.ctrlBlock.rob.util_125_126,2468330
core_with_l2.core.backend.ctrlBlock.rob.util_126_127,135320
core_with_l2.core.backend.ctrlBlock.rob.util_127_128,751868
core_with_l2.core.backend.ctrlBlock.rob.util_128_129,177148
core_with_l2.core.backend.ctrlBlock.rob.util_129_130,234087
core_with_l2.core.backend.ctrlBlock.rob.util_130_131,198732
core_with_l2.core.backend.ctrlBlock.rob.util_131_132,233740
core_with_l2.core.backend.ctrlBlock.rob.util_132_133,193678
core_with_l2.core.backend.ctrlBlock.rob.util_133_134,182645
core_with_l2.core.backend.ctrlBlock.rob.util_134_135,222386
